timestamp,temperature_c,temperature_f,humidity,soil_moisture,lux,ph,soil_moisture_1,soil_temp,conductivity,nitrogen,phosphorus,potassium,heater,water_pump,nutrients_pump,mister,white_light,LED_light,live_stream
2025-04-27T19:11:13.444635,23.2,73.75999999999999,41.0,45.94,22,5.81,11.0,19.8,536,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:11:14.767155,23.7,74.66,41.0,46.14,22,5.81,11.2,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:16.013105,23.4,74.12,41.0,46.14,22,5.81,11.0,19.8,526,37,52,105,off,off,off,on,off,0,on
2025-04-27T19:11:17.291106,23.4,74.12,41.0,46.04,22,5.81,10.9,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:18.587874,23.3,73.94,41.0,46.04,22,5.82,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:19.876894,23.8,74.84,41.0,45.94,23,5.8,11.0,19.8,544,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:21.166268,23.8,74.84,41.0,45.94,23,5.82,11.1,19.8,544,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:22.498722,23.1,73.58000000000001,42.0,45.85,23,5.82,11.0,19.8,535,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:11:23.740454,23.8,74.84,42.0,45.85,23,5.82,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:25.033140,23.8,74.84,42.0,46.04,22,5.81,11.0,19.8,534,38,53,106,off,off,off,on,off,0,on
2025-04-27T19:11:26.336133,23.4,74.12,42.0,46.04,22,5.81,11.1,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:27.604589,23.0,73.4,42.0,46.04,22,5.82,11.0,19.8,537,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:11:28.912296,23.0,73.4,42.0,46.04,22,5.82,11.1,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:30.175391,23.6,74.48,42.0,46.14,23,5.83,11.1,19.8,529,37,52,105,off,off,off,on,off,0,on
2025-04-27T19:11:31.420755,23.1,73.58000000000001,42.0,46.14,23,5.83,10.9,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:32.729036,23.1,73.58000000000001,42.0,45.45,24,5.83,11.1,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:33.991525,23.3,73.94,42.0,45.45,24,5.83,10.9,19.8,535,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:11:35.277445,23.3,73.94,42.0,45.94,18,5.83,11.2,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:36.596278,23.8,74.84,42.0,45.94,18,5.84,11.0,19.8,536,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:11:37.871712,23.9,75.02,41.0,46.24,19,5.84,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:39.160255,23.8,74.84,41.0,46.24,19,5.82,11.2,19.8,529,37,52,105,off,off,off,on,off,0,on
2025-04-27T19:11:40.427171,23.0,73.4,41.0,45.94,18,5.84,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:41.721559,23.1,73.58000000000001,41.0,45.94,18,5.83,11.0,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:43.023018,23.0,73.4,41.0,45.85,21,5.82,11.0,19.8,535,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:11:44.335930,23.7,74.66,42.0,45.85,21,5.82,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:45.652604,23.0,73.4,42.0,45.94,19,5.82,11.0,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:46.962215,23.2,73.75999999999999,42.0,45.94,19,5.82,11.0,19.8,544,37,53,106,off,off,off,on,off,0,on
2025-04-27T19:11:48.218866,23.2,73.75999999999999,42.0,46.33,20,5.83,11.0,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:49.499027,23.2,73.75999999999999,42.0,46.33,20,5.83,10.9,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:50.818821,23.5,74.30000000000001,42.0,45.94,20,5.82,11.0,19.8,536,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:11:52.105094,23.5,74.30000000000001,42.0,45.94,20,5.82,11.1,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:53.393008,23.4,74.12,42.0,45.65,19,5.82,11.0,19.8,537,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:11:54.659884,23.4,74.12,42.0,45.65,19,5.82,11.2,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:55.964647,23.7,74.66,42.0,46.04,19,5.84,11.0,19.8,537,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:11:57.242058,23.7,74.66,42.0,46.04,19,5.84,10.9,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:11:58.519702,23.7,74.66,42.0,46.04,22,5.84,10.9,19.8,544,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:11:59.822175,23.7,74.66,42.0,46.04,22,5.84,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:01.136273,23.1,73.58000000000001,41.0,46.04,20,5.83,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:02.461589,23.5,74.30000000000001,41.0,46.04,20,5.83,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:03.788964,23.5,74.30000000000001,41.0,45.65,20,5.83,10.9,19.8,542,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:12:05.049219,23.3,73.94,41.0,45.65,20,5.83,11.1,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:06.339132,23.4,74.12,41.0,45.75,20,5.84,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:07.604241,23.4,74.12,41.0,45.75,20,5.83,11.0,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:08.913318,23.3,73.94,41.0,44.48,20,5.83,11.0,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:10.241925,23.0,73.4,41.0,44.48,20,5.83,11.0,19.8,535,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:12:11.558471,23.8,74.84,41.0,45.85,20,5.83,11.0,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:12.825592,23.6,74.48,41.0,45.85,20,5.83,10.9,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:14.150701,23.6,74.48,41.0,45.65,20,5.83,11.0,19.8,542,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:12:15.460859,23.6,74.48,41.0,45.65,20,5.84,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:16.759118,23.0,73.4,41.0,45.75,22,5.84,11.2,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:18.017339,23.0,73.4,41.0,45.75,22,5.83,11.0,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:19.276750,23.8,74.84,41.0,46.04,19,5.83,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:20.618726,23.5,74.30000000000001,41.0,46.04,19,5.83,10.9,19.8,537,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:12:22.012687,23.2,73.75999999999999,41.0,45.75,19,5.83,11.0,19.8,542,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:12:23.331924,23.1,73.58000000000001,41.0,45.75,19,5.84,11.1,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:24.646851,23.1,73.58000000000001,41.0,45.75,22,5.84,10.9,19.8,536,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:12:25.888936,23.1,73.58000000000001,41.0,45.75,22,5.84,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:27.165176,23.6,74.48,41.0,46.04,20,5.84,11.1,19.8,543,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:12:28.444503,23.7,74.66,41.0,46.04,20,5.84,11.0,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:12:29.749550,23.7,74.66,41.0,45.85,20,5.84,11.0,19.8,544,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:31.055006,23.7,74.66,41.0,45.85,20,5.84,11.1,19.8,535,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:12:32.380435,23.6,74.48,41.0,45.75,20,5.84,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:33.665140,23.4,74.12,41.0,45.75,20,5.83,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:34.956864,23.4,74.12,41.0,45.85,20,5.83,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:36.294107,23.4,74.12,41.0,45.85,20,5.83,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:37.592660,24.0,75.2,40.0,45.75,20,5.84,11.0,19.8,541,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:12:38.889099,24.4,75.92,40.0,45.75,20,5.84,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:40.164437,23.4,74.12,41.0,45.85,21,5.84,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:41.452504,24.3,75.74000000000001,40.0,45.85,21,5.84,11.1,19.8,535,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:12:42.777036,24.7,76.46000000000001,40.0,45.55,18,5.84,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:44.060720,24.0,75.2,40.0,45.55,18,5.83,11.1,19.8,544,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:45.322361,24.9,76.82,40.0,45.65,23,5.84,10.9,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:46.598496,24.7,76.46000000000001,40.0,45.65,23,5.84,11.0,19.8,537,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:12:47.859435,24.0,75.2,40.0,45.65,23,5.84,11.0,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:49.120570,24.4,75.92,41.0,45.65,23,5.84,11.0,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:50.383439,24.0,75.2,41.0,45.55,23,5.84,11.1,19.8,531,37,53,106,off,off,off,on,off,0,on
2025-04-27T19:12:51.728954,24.0,75.2,41.0,45.55,23,5.84,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:53.065854,24.0,75.2,41.0,44.97,23,5.84,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:54.371146,24.3,75.74000000000001,41.0,44.97,23,5.84,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:55.635765,24.3,75.74000000000001,41.0,45.75,20,5.83,11.0,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:56.944846,24.7,76.46000000000001,41.0,45.75,20,5.83,11.0,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:58.256154,24.7,76.46000000000001,41.0,45.94,20,5.84,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:12:59.548111,24.9,76.82,41.0,45.94,20,5.84,11.1,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:00.809319,24.9,76.82,41.0,45.75,26,5.84,11.1,19.8,536,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:02.071005,24.9,76.82,41.0,45.75,26,5.84,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:03.397886,24.5,76.1,41.0,45.36,25,5.85,11.0,19.8,537,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:04.694947,24.3,75.74000000000001,41.0,45.36,25,5.85,11.1,19.8,544,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:05.934966,24.9,76.82,41.0,45.65,25,5.84,11.0,19.8,541,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:07.238793,24.0,75.2,41.0,45.65,25,5.84,11.0,19.8,535,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:08.558133,24.1,75.38,41.0,45.85,25,5.84,11.0,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:09.831072,24.8,76.64,41.0,45.85,25,5.84,11.0,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:11.162681,24.9,76.82,41.0,45.65,25,5.84,11.1,19.8,544,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:12.465818,24.2,75.56,41.0,45.65,25,5.84,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:13.776429,24.8,76.64,41.0,46.04,23,5.84,11.1,19.8,541,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:15.036909,24.0,75.2,41.0,46.04,23,5.84,11.1,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:16.283755,24.3,75.74000000000001,41.0,45.75,23,5.84,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:17.594622,23.0,73.4,41.0,45.75,23,5.84,11.1,19.8,537,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:18.837324,24.0,75.2,41.0,46.24,22,5.84,11.1,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:20.099527,24.4,75.92,41.0,46.24,22,5.84,11.0,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:21.377817,24.1,75.38,41.0,45.85,23,5.84,11.0,19.8,536,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:22.637959,24.1,75.38,41.0,45.85,23,5.84,11.1,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:23.883345,24.4,75.92,41.0,46.04,23,5.84,11.2,19.8,541,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:25.145610,24.4,75.92,41.0,46.04,23,5.84,11.0,19.8,533,38,53,106,off,off,off,on,off,0,on
2025-04-27T19:13:26.458200,24.5,76.1,41.0,46.04,23,5.84,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:27.731753,23.7,74.66,42.0,46.04,23,5.84,11.0,19.8,531,37,53,106,off,off,off,on,off,0,on
2025-04-27T19:13:29.045555,23.5,74.30000000000001,42.0,45.65,23,5.84,11.0,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:30.335057,23.3,73.94,42.0,45.65,23,5.84,11.1,19.8,535,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:31.649555,23.3,73.94,42.0,45.85,23,5.84,11.1,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:32.973077,23.2,73.75999999999999,42.0,45.85,23,5.84,11.0,19.8,536,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:34.310068,23.2,73.75999999999999,42.0,46.04,23,5.84,11.0,19.8,542,37,52,105,off,off,off,on,off,0,on
2025-04-27T19:13:35.572287,23.4,74.12,42.0,46.04,23,5.84,10.9,19.8,534,38,53,106,off,off,off,on,off,0,on
2025-04-27T19:13:36.886415,23.9,75.02,42.0,46.14,24,5.84,11.1,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:38.158416,23.1,73.58000000000001,42.0,46.14,24,5.84,11.0,19.8,528,37,52,105,off,off,off,on,off,0,on
2025-04-27T19:13:39.451265,23.4,74.12,42.0,46.14,30,5.84,11.2,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:40.700403,23.1,73.58000000000001,42.0,46.14,30,5.84,11.2,19.8,542,37,53,106,off,off,off,on,off,0,on
2025-04-27T19:13:42.006654,23.1,73.58000000000001,42.0,45.94,29,5.84,11.0,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:43.289795,23.0,73.4,42.0,45.94,29,5.84,11.0,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:44.558657,23.3,73.94,42.0,46.04,30,5.83,11.0,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:45.809457,23.1,73.58000000000001,42.0,46.04,30,5.84,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:47.052633,23.8,74.84,42.0,45.85,30,5.84,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:48.315063,23.8,74.84,42.0,45.85,30,5.84,11.0,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:49.623901,23.1,73.58000000000001,42.0,46.24,24,5.84,11.2,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:50.884719,23.8,74.84,42.0,46.24,24,5.83,10.5,19.8,530,37,53,106,off,off,off,on,off,0,on
2025-04-27T19:13:52.146385,23.5,74.30000000000001,42.0,46.14,24,5.83,10.9,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:53.476153,23.9,75.02,42.0,46.14,24,5.84,11.1,19.8,542,38,53,106,off,off,off,on,off,0,on
2025-04-27T19:13:54.748886,23.1,73.58000000000001,42.0,45.26,24,5.85,10.9,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:56.059661,23.1,73.58000000000001,42.0,45.26,24,5.86,10.9,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:13:57.351496,23.6,74.48,42.0,45.75,24,5.86,10.9,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:58.598311,23.7,74.66,42.0,45.75,24,5.87,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:13:59.876566,23.7,74.66,42.0,45.75,25,5.86,11.0,19.8,531,37,53,106,off,off,off,on,off,0,on
2025-04-27T19:14:01.136435,23.7,74.66,42.0,45.75,25,5.86,11.1,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:02.431524,23.7,74.66,42.0,46.14,24,5.88,10.9,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:14:03.692192,23.8,74.84,43.0,46.14,24,5.88,11.0,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:05.011230,23.8,74.84,43.0,45.94,25,5.88,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:06.310663,23.0,73.4,43.0,45.94,25,5.87,10.9,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:07.620805,23.0,73.4,43.0,45.94,24,5.88,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:08.896629,23.0,73.4,43.0,45.94,24,5.88,10.9,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:10.186880,23.7,74.66,43.0,46.14,24,5.88,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:11.468018,23.1,73.58000000000001,43.0,46.14,24,5.87,10.9,19.8,537,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:14:12.745032,23.8,74.84,43.0,46.14,24,5.87,10.9,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:14.024476,23.0,73.4,42.0,46.14,24,5.87,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:15.330366,23.5,74.30000000000001,42.0,46.04,25,5.87,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:16.657325,23.9,75.02,42.0,46.04,25,5.88,10.9,19.8,534,38,53,106,off,off,off,on,off,0,on
2025-04-27T19:14:17.935553,23.0,73.4,42.0,45.16,25,5.88,10.9,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:19.246291,23.1,73.58000000000001,42.0,45.16,25,5.88,10.9,19.8,533,38,53,106,off,off,off,on,off,0,on
2025-04-27T19:14:20.522376,23.9,75.02,42.0,45.65,27,5.88,11.1,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:21.768945,23.6,74.48,42.0,45.65,27,5.88,10.8,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:23.013374,23.6,74.48,42.0,45.75,27,5.87,10.9,19.8,527,37,52,105,off,off,off,on,off,0,on
2025-04-27T19:14:24.275525,23.6,74.48,42.0,45.75,27,5.87,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:25.567381,23.6,74.48,42.0,46.04,27,5.88,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:26.877517,23.6,74.48,42.0,46.04,27,5.88,10.8,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:28.140385,23.6,74.48,42.0,45.94,26,5.88,10.9,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:29.435432,23.6,74.48,42.0,45.94,26,5.87,10.9,19.8,535,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:14:30.694756,23.0,73.4,42.0,45.55,26,5.87,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:31.970912,23.0,73.4,42.0,45.55,26,5.88,10.9,19.8,534,38,53,106,off,off,off,on,off,0,on
2025-04-27T19:14:33.234920,23.0,73.4,42.0,45.45,26,5.88,11.0,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:34.494228,23.0,73.4,42.0,45.45,26,5.88,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:35.756007,23.2,73.75999999999999,41.0,45.75,26,5.87,10.9,19.8,534,38,53,106,off,off,off,on,off,0,on
2025-04-27T19:14:37.017985,23.1,73.58000000000001,41.0,45.75,26,5.87,10.9,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:38.279227,23.7,74.66,41.0,45.94,26,5.88,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:39.557417,23.7,74.66,41.0,45.94,26,5.87,11.0,19.8,535,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:14:40.817502,23.4,74.12,42.0,45.65,27,5.87,11.0,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:14:42.096664,23.3,73.94,42.0,45.65,27,5.86,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:43.340630,23.3,73.94,42.0,45.75,27,5.86,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:44.633721,23.3,73.94,42.0,45.75,27,5.86,10.8,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:45.895684,23.0,73.4,42.0,45.85,27,5.86,10.9,19.8,537,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:14:47.236220,23.0,73.4,42.0,45.85,27,5.86,11.0,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:48.545830,23.7,74.66,42.0,45.75,27,5.86,10.9,19.8,536,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:14:49.809132,23.2,73.75999999999999,42.0,45.75,27,5.86,10.9,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:51.104010,23.7,74.66,42.0,45.65,27,5.86,11.0,19.8,541,38,53,106,off,off,off,on,off,0,on
2025-04-27T19:14:52.362163,23.7,74.66,42.0,45.65,27,5.86,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:53.689319,23.1,73.58000000000001,42.0,45.85,27,5.86,10.9,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:14:54.949010,23.4,74.12,42.0,45.85,27,5.86,11.0,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:56.261940,23.4,74.12,42.0,45.85,27,5.86,10.9,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:57.552386,23.8,74.84,42.0,45.85,27,5.86,10.9,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:14:58.814613,23.0,73.4,42.0,45.55,27,5.86,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:00.106416,23.0,73.4,42.0,45.55,27,5.86,11.2,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:01.432723,23.5,74.30000000000001,42.0,45.55,27,5.86,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:02.731442,23.5,74.30000000000001,42.0,45.55,27,5.86,11.0,19.8,535,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:15:04.036372,23.6,74.48,42.0,45.85,27,5.86,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:05.328676,23.0,73.4,42.0,45.85,27,5.86,11.0,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:06.591082,23.0,73.4,42.0,45.85,24,5.86,11.1,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:07.900951,23.4,74.12,42.0,45.85,24,5.86,11.0,19.8,531,37,53,106,off,off,off,on,off,0,on
2025-04-27T19:15:09.225031,23.2,73.75999999999999,42.0,45.94,24,5.86,10.9,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:15:10.535464,23.2,73.75999999999999,42.0,45.94,24,5.86,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:11.829661,23.0,73.4,42.0,45.65,23,5.86,11.1,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:15:13.106320,23.2,73.75999999999999,42.0,45.65,23,5.86,11.1,19.8,537,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:15:14.431402,23.2,73.75999999999999,42.0,45.65,25,5.86,10.9,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:15.722557,23.1,73.58000000000001,42.0,45.65,25,5.86,11.0,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:17.021524,23.1,73.58000000000001,42.0,45.85,25,5.86,11.0,19.8,542,38,54,108,off,off,off,off,off,0,on
2025-04-27T19:15:18.296831,23.1,73.58000000000001,42.0,45.85,25,5.86,11.0,19.8,537,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:15:19.587718,23.0,73.4,42.0,45.75,24,5.86,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:20.883559,23.5,74.30000000000001,42.0,45.75,24,5.86,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:22.203397,23.5,74.30000000000001,42.0,45.65,24,5.86,11.0,19.8,542,38,54,108,off,off,off,off,off,0,on
2025-04-27T19:15:23.485767,23.6,74.48,42.0,45.65,24,5.86,10.9,19.8,542,37,53,106,off,off,off,on,off,0,on
2025-04-27T19:15:24.729623,23.6,74.48,42.0,45.94,25,5.86,10.9,19.8,540,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:25.976133,23.0,73.4,42.0,45.94,25,5.86,10.9,19.8,544,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:27.254750,23.0,73.4,42.0,45.85,27,5.86,11.0,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:15:28.549826,23.3,73.94,42.0,45.85,27,5.86,10.9,19.8,542,38,54,108,off,off,off,on,off,0,on
2025-04-27T19:15:29.840311,23.7,74.66,42.0,45.75,28,5.87,10.9,19.8,542,38,53,107,off,off,off,on,off,0,on
2025-04-27T19:15:31.146592,23.0,73.4,41.0,45.75,28,5.87,11.1,19.8,536,38,53,107,off,off,off,on,off,0,on
